post,words,words_count,hashtags,hashtags_count,label
"Ładnie się nam  zaczął

 Putin oskarża nas o wywołanie IIWŚ
 W Iranie spadł ukraiński samolot podobno nikt nie przeżył
 USA zabiło irańskiego generała spina z Iranem
 Płoną lasy w Australii na niespotykaną skalę zginęło przynajmniej mln zwierząt
 W Polsce inflacja najwyższa od wielu lat
 W dodatku mamy ciepłą zimę 

A ludzie są tak skłóceni że niewielu dostrzega problemy wolą się kłócić  nie tylko w Polsce A na ich kłótniach zarabiają cwaniaki u góry Ogromne korporacje politycy media Szkoda że większość ludzi jest tak pusta i daje sobą łatwo manipulować Żyjemy w czasach w których w pewnych kwestiach nie powinno być żadnych wątpliwości jak choćby globalne zmiany klimatu postępujące w zastraszającym tempie a jednak przez wojnę informacyjną i szeroko pojętą politykę ludzie nadal potrafią się o to wykłócać powołując się na moronów typu Korwina Mikke Smutne

Żyjemy w  niestety  coraz ciekawszych czasach",ładnie się my zacząć Putin oskarżać my wywołać iiwś Iran spaść ukraiński samolot podobno nikt nie przeżyć USA zabić irański generał spina Iran płony las Australia niespotykany skala zginąć przynajmniej milion zwierzę Polska inflacja wysoki wiele lato dodatek mama ciepły zima lud tak skłócić niewiele dostrzegać problem woli się kłócić nie tylko Polska on kłótnia zarabiać cwaniak góry ogromny korporacja polityk media szkoda większość człowiek być tak pusty dawać soba łatwo manipulować żyć czas który pewny kwestia nie powinien bycie żaden wątpliwość jak choćby globalny zmiana klimat postępować zastraszający temp jednak przez wojna informacyjny szeroko pojąć polityka lud nadal potrafić się wykłócać powoływać się moronów typ Korwin Mikke smutny żyć niestety coraz ciekawy czas,114,iran swiat australia klimat,4,0
Firefox właśnie zaczął blokować spamowe popupy o notyfikacjach za moment dołącza też Chrome,firefox właśnie zacząć blokować spamowy popupy notyfikacja moment dołączać tenże chromy,11,sekurak firefox internet ciekawostki,4,0
,,0,iran chajzer heheszki,3,0
Nawet nie wyobrażam co musi czuć taki randomowy Ahmed który żył sobie życiem spokojnego gościa pracował w jakimś ahmedexie i kurwił na szefa a teraz znalazł się w środku wojny trzęsień ziemii i spadających samolotów   ʖ,nawet nie wyobrażać muszy czuć taki randomowy Ahmed który żyć soba życie spokojny gościa pracować jakiś ahmedexie kurwić szef teraz znaleźć się środek wojna trzęsienie ziemii spadać samolot,28,iran,1,0
Rakieta dotarła już do studia TVP Info,rakieta dotrzeć już studia TVP info,6,iran tvpis,2,0
"W piątek do wygrania zł  w EuroJacpot
Także  jesli uda się wygrac główna nagrodęmln to  x k PLN do rozdania wśród pulsujących 
Bez zielonek i osob z czarnej listy",piątek wygranie eurojacpot także jesli udać się wygrac główny nagrodęmln nowy_polski_złoty rozdanie wśród pulsujący bez zielonka Osoba czarny list,19,rozdajo lotto,2,0
,,0,iran wojna cenzoduda,3,0
"Hej    

Za pół roku zawołam wszystkich plusujących ten wpis Chcę pokazać jakimi dzbanami są Ci wszyscy którzy obecną sytuację w Iranie uważają za początek III Wojny Światowej że to już koniec żarty się skończyły Wojny światowej nie będzie conajwyżej lokalna wojna ale i na to są małe szanse nie ma w tym interesu Trochę poszczekają ropa pójdzie w górę i mocarstwa zadowolone   ʖ",hej póła rok zawołać wszyscy plusujących ten wpis chcieć pokazać jaki dzban wszystek który obecny sytuacja Iran uważać początek iii wojna światowy już koniec żarty się skończyć wojna światowy nie być conajwyżej lokalny wojna ale mały szansa nie ten interes trochę poszczekać ropa pójść góra mocarstwo zadowolony,47,ww3 iiiwojnaswiatowa iran usa,4,0
Nie sądziłem że polski rząd jest w stanie zorganizować takie coś żeby przykryć zatrzymanie Stonogi,nie sądzić polski rząd być stanąć zorganizować taki co żeby przykrycie zatrzymanie stonoga,13,iran stonoga,2,0
"W tym poście dodajemy najbardziej wieśniacie rzeczy ubrania itd

Ode mnie bluzki bluzy z wielkimi napisami CK Tommy itd",ten post dodawać bardzo wieśniacie rzecz ubranie itd od miąć bluzka bluza wielki napis tommy itd,16,glupiewykopowezabawy heheszki,2,0
Oh shit here we go again  ʖ,shit here again,3,chajzer tvn,2,0
Ukrainski minister bezpieczenstwa zapowiedzial publikacje stanowiska w sprawie rozbitego samolotu po godzinie  jak wróci z pracy z żabki,ukrainski minister bezpieczenstwa zapowiedzial publikacja stanowisko sprawa rozbić samolot godzina jak wrócić praca żabka,14,iran,1,0
"WITAJ DZIENNA ZMIANO
Od północy nastąpiło
 atak rakietowy Iranu na bazy USA w Iraku
 trzęsienie ziemi w Iranie o magnitudzie 
 katastrofa ukraińskiego samolotu ze  pasażerami w Iranie

Jak tam Fajnie się spało",witać dzienny zmiana północ nastąpić atak rakietowy Iran baza USA Irak trzęsienie ziemia Iran magnituda katastrofa ukraiński samolot pasażer Iran jak tam fajnie się spać,25,iran irak usa,3,0
"Trump to musi niezly kociol miec w glowie
Chciał ich troche postraszyc a tu sie okazlo ze
 sami zaczeli sie zabijac ze strachu przed samym soba na pogrzebie
 wystrzelili kilkanascie rakiet nie zranili nawet żula ktory przechodzil przypadkiem szukajac zlomu
 naklikali cos na komputerach i zestrzelili ukrainski samolot ze swoimi ludzmi
 teraz zamiast bic sie z usa to mysla co powiedziec ukraincom i zajebali nawet im czarna skrzynke
z dotychczasowych obliczen wynika ze wieksza szansa jest na to ze amerykanski zolnierz zginie przejechany na pasach przez tomasza hajte niz z reki iranczyka",Trump muszy niezly kociol miec Glów chcieć on troche postraszyc si okazlo sam zaczeli si zabijac strach przed sam soba pogrzebać wystrzelić kilkanascie rakieta nie zranić nawet żul ktory przechodzil przypadek szukajac zlomu naklikali cos komputer zestrzelić ukrainski samolot swój ludzmi teraz zamiast bic si USA mysla powiedziec ukraincom zajebać nawet czarny skrzynke dotychczasowy obliczen wynikać wieksza szansa być amerykanski zolnierz zginąć przejechany pas przez Tomasz hajte niz rek iranczyka,70,usa iran,2,0
"Wojna USA vs Iran 
Bilans
Jeden zastrzelony Ukrainski samolot XD",wojna USA Iran bilans jeden zastrzelić ukrainski samolot,8,iran,1,0
"Ładnie się nam  zaczął

 Putin oskarża nas o wywołanie IIWŚ
 W Iranie spadł ukraiński samolot podobno nikt nie przeżył
 USA zabiło irańskiego generała spina z Iranem
 Płoną lasy w Australii na niespotykaną skalę zginęło przynajmniej mln zwierząt
 W Polsce inflacja najwyższa od wielu lat
 W dodatku mamy ciepłą zimę 

A ludzie są tak skłóceni że niewielu dostrzega problemy wolą się kłócić  nie tylko w Polsce A na ich kłótniach zarabiają cwaniaki u góry Ogromne korporacje politycy media Szkoda że większość ludzi jest tak pusta i daje sobą łatwo manipulować Żyjemy w czasach w których w pewnych kwestiach nie powinno być żadnych wątpliwości jak choćby globalne zmiany klimatu postępujące w zastraszającym tempie a jednak przez wojnę informacyjną i szeroko pojętą politykę ludzie nadal potrafią się o to wykłócać powołując się na moronów typu Korwina Mikke Smutne

Żyjemy w  niestety  coraz ciekawszych czasach",ładnie się my zacząć Putin oskarżać my wywołać iiwś Iran spaść ukraiński samolot podobno nikt nie przeżyć USA zabić irański generał spina Iran płony las Australia niespotykany skala zginąć przynajmniej milion zwierzę Polska inflacja wysoki wiele lato dodatek mama ciepły zima lud tak skłócić niewiele dostrzegać problem woli się kłócić nie tylko Polska on kłótnia zarabiać cwaniak góry ogromny korporacja polityk media szkoda większość człowiek być tak pusty dawać soba łatwo manipulować żyć czas który pewny kwestia nie powinien bycie żaden wątpliwość jak choćby globalny zmiana klimat postępować zastraszający temp jednak przez wojna informacyjny szeroko pojąć polityka lud nadal potrafić się wykłócać powoływać się moronów typ Korwin Mikke smutny żyć niestety coraz ciekawy czas,114,iran swiat australia klimat,4,0
Firefox właśnie zaczął blokować spamowe popupy o notyfikacjach za moment dołącza też Chrome,firefox właśnie zacząć blokować spamowy popupy notyfikacja moment dołączać tenże chromy,11,sekurak firefox internet ciekawostki,4,0
,,0,iran chajzer heheszki,3,0
Nawet nie wyobrażam co musi czuć taki randomowy Ahmed który żył sobie życiem spokojnego gościa pracował w jakimś ahmedexie i kurwił na szefa a teraz znalazł się w środku wojny trzęsień ziemii i spadających samolotów   ʖ,nawet nie wyobrażać muszy czuć taki randomowy Ahmed który żyć soba życie spokojny gościa pracować jakiś ahmedexie kurwić szef teraz znaleźć się środek wojna trzęsienie ziemii spadać samolot,28,iran,1,0
Rakieta dotarła już do studia TVP Info,rakieta dotrzeć już studia TVP info,6,iran tvpis,2,0
"W piątek do wygrania zł  w EuroJacpot
Także  jesli uda się wygrac główna nagrodęmln to  x k PLN do rozdania wśród pulsujących 
Bez zielonek i osob z czarnej listy",piątek wygranie eurojacpot także jesli udać się wygrac główny nagrodęmln nowy_polski_złoty rozdanie wśród pulsujący bez zielonka Osoba czarny list,19,rozdajo lotto,2,0
,,0,iran wojna cenzoduda,3,0
"Hej    

Za pół roku zawołam wszystkich plusujących ten wpis Chcę pokazać jakimi dzbanami są Ci wszyscy którzy obecną sytuację w Iranie uważają za początek III Wojny Światowej że to już koniec żarty się skończyły Wojny światowej nie będzie conajwyżej lokalna wojna ale i na to są małe szanse nie ma w tym interesu Trochę poszczekają ropa pójdzie w górę i mocarstwa zadowolone   ʖ",hej póła rok zawołać wszyscy plusujących ten wpis chcieć pokazać jaki dzban wszystek który obecny sytuacja Iran uważać początek iii wojna światowy już koniec żarty się skończyć wojna światowy nie być conajwyżej lokalny wojna ale mały szansa nie ten interes trochę poszczekać ropa pójść góra mocarstwo zadowolony,47,ww3 iiiwojnaswiatowa iran usa,4,0
Nie sądziłem że polski rząd jest w stanie zorganizować takie coś żeby przykryć zatrzymanie Stonogi,nie sądzić polski rząd być stanąć zorganizować taki co żeby przykrycie zatrzymanie stonoga,13,iran stonoga,2,0
