post,words,words_count,hashtags,hashtags_count,label
Dzień dobry  Poniedziałek  stycznia  Imieniny Bogumiły Weroniki Hilarego Słońce podniesie się dziś o  Korzystajmy bo dziś poświeci przez  godzin i  minut w zenicie znajdzie się o  po czym zacznie opadać aż schowa się za horyzontem o  Ciemna noc zapadnie o  ale gwiazd można wypatrywać od,dzień dobry poniedziałek styczeń imieniny Bogumiły Weronika Hilary słońce podnieść się dziś korzystać dziś poświecić przez godzina minuta zenit znajść się czy zacząć opadać schować się horyzont ciemny noc zapadni ale gwiazda możny wypatrywać,34,contentnadzis codziennaafrica totoafrica dziendobry,4,0
,,0,p0lka przegryw,2,0
Niezaprzeczalnie najlepszy zespół jaki kiedykolwiek wygrał konkurs Eurowizji   ʖ,niezaprzeczalnie dobry zespół jaki kiedykolwiek wygrać konkurs eurowizja,8,dziendobry muzyka lordi,3,0
,,0,heheszki fobiaspoleczna,2,0
Skończony p,skończony,1,bojackhorseman druciara drutwnocy handmade heheszki netflix seriale,7,0
ʖ  ʖ ʖ,,0,wosp wosp2020 pomagajzwykopem mbank,4,0
"Dzień dobry 
Zostawiam dla koleżanki",dzień dobry zostawiać dla koleżanka,5,tatuaze tatuazboners nsfw,3,0
,,0,ladnadziewczyna cycki nsfw prokuratorboners slodkijezu,5,0
Grosza daj Owsiakowi portfelem potrząsnij  º ʖº,grosz dać Owsiak portfel potrząsnij,5,wosp heheszki,2,0
"O tym że neuropa nie umie w wideo i o renesansie podcastów  mini przegląd tychże

Nie tak dawno na naszym podwórku  mniej lub bardziej słusznie  znany pisarz Jacek Dukaj  nadejście świata postpiśmiennego Czy to dobry opis sytuacji  nie wiem jestem tylko częściowo przekonany ale na pewno wzorce konsumpcji medialnej się zmieniają Youtube czy  dynamicznie rosną a spora część młodszej części populacji wyrabia sobie poglądy polityczne i społeczne na youtube np oglądając którąś z niezliczonych prawicowych telewizji internetowych wRealu NCzas TV MN wPolsce itd w formie streamu lub wyciętych wideo

Z jakichś powodów nie ma analogicznej oferty po drugiej stronie Dlaczego Jeśli miałbym zgadywać wskazywałbym na wciąż duże wysycenie rynku liberalnolewicowymi mediami i pewnie większe przywiązanie do słowa pisanego po tej stronie W każdym razie  polskiego  prędko chyba nie będzie nad czym mimo że TYT to nie moja bajka nieco ubolewam bo jeśli zliczyć zasięgi wszystkich Gadowskich i Ziemkiewiczów to włos się jeży na głowie  taka nierównowaga jest groźna

Jakkolwiek neuropa nie umie w wideo to chyba daje sobie radę z audio Słuchałem podcastów Tok FM zanim to było modne czyli kiedy były jeszcze bezpłatne słuchałem też już dawno temu np  Czemu podcasty są spoko Bo pozwalają wykorzystać czas który łatwo inaczej zmarnować dojazdy i dalsze podróże zmywanie naczyń spacery dają dużo kontroli co do treści i odtwarzania ja np lubię prędkość xx są wreszcie jakąś formą która nie kłóci się koniecznie z wysokim poziomem tematyki a więc jest jakoś najmniej postpiśmienną z gadanych   ʖ  Przyswajanie pewnych treści w tej formie zostawia też więcej czasu na  w tym czytanie 

Sezon  to renesans tej formy na świecie a zwłaszcza w Polsce Będzie podcastowy  a redakcje  od  po   prześcigują się z odpalaniem kolejnych  najczęściej bezpłatnych  podcastów dlaczego więc nie skorzystać

No to robimy przegląd centrowoneuropejskich bezpłatnych polskojęzycznych podcastów część z nich to natywne podcasty część wycinki z audycji można rozszerzać listę w komentarzach

  Linki prowadzą głównie do Spotify ale da się to wszystko też znaleźć gdzie indziej na iOS używałem Overcasta na Androidzie Podcast Addict pewnie często są jeszcze na stronach danych mediów i youtube


   codziennie jeden wybrany darmowy podcast z TOK FM za darmo Radio oczywiście jest bezpłatne ale dużo lepiej ich treści pracują jako płatna  aplikacja 

   świeży codzienny podcast Wyborczej tematy bieżące i lajfstajlowe

   podcast Ośrodka Studiów Wschodnich o polityce międzynarodowej

   wycinki z czegoś co jest chyba najbliżej na rynku neuropejskiej telewizji internetowej czyli porannego pasma Onetu Niektóre rozmowy są ciekawe np ostatnia z  który zawsze ma bardzo ciekawe i budujące uwagi albo z  który  już pomijając aspekt polityczny  zaimponował mi przygotowaniem 

Onet ma tego wszystkiego sporo więcej   podobnie zresztą np RMF

Polecam też np audycje prawdopodobnie najlepszego polskiego dziennikarza politycznego 

   podcast Tygodnika Powszechnego

   podcast think tanku Polityki Podcastów Polityki  jak grzybów po deszczu a w subskrypcji cyfrowej można wielu ich artykułów słuchać czytanych przez lektora więc jest w czym wybierać

To oczywiście nie koniec listy wiem też że jest np  ale polecam coś z powyższego na początek jeśli ktoś nie ma jeszcze wyrobionej własnej listy Są też rzecz jasna podcasty oddolne tematyczne i hobbystyczne No i anglojęzyczny rynek jak zwykle jest o dwa rzędy wielkości bogatszy ja sam słucham  w tym  darmowe artykuły czytane przez lektora co tydzień  Guardiana wspomnianego już  może komuś podejdą w tej formie  Ale po polsku jak widać też się dynamicznie poprawia

PS No dobra To by było na tyle w tej  serii wpisów Tworzenie autorskich wpisów na wykop jest mocno przestrzelone i zbyt energochłonne by robić to stale więc zachęcam przede wszystkim do konsumpcji i wspierania dobrych mediów i kupowania dobrych książek Modele całkowicie oddolne się nie sprawdziły technoutopie sprzed  lat o sieciowym społeczeństwie obywatelskim czas zweryfikował negatywnie i trzeba z powrotem wspierać organizacje  media think tanki dobre wydawnictwa Ich prosperity sobie i Wam życzę Jeśli im będzie dobrze to i dla osób niedysponujących wolną kasą będą różne free goodies jak np wymienione podcasty   ʖ",ten neuropa nie um wideo renesans podcastów mini przegląd tenże nie tak dawno nasz podwórko mało lub bardzo słusznie znany pisarz Jacek dukać nadejście świat postpiśmienny czy dobry opis sytuacja nie wiedzieć być tylko częściowo przekonany ale pewno wzorzec konsumpcja medialny się zmieniać youtube czy dynamicznie rosny spory część młody częsty populacja wyrabiać soba poglądy polityczny społeczny youtube oglądać któryś zliczyć prawicowy telewizja internetowy wrealu nczas wpolsce itd forma streamu lub wyciąć wideo jakiś powód nie analogiczny oferta drugi strona dlaczego jeśli mieć zgadywać wskazywać wciąż duży wysycić rynek liberalnolewicowy media pewnie wielki przywiązanie słowo pisany ten strona każdy raz polski prędko chybać nie być nad czy mimo tyt nie mój bajka nieco ubolewać jeśli zliczyć zasięg wszyscy Gadowski Ziemkiewicz włos się jeżyć głowa taki nierównowaga być groźny jakkolwiek neuropa nie um wideo chybać dawać soba rada audio słuchać podcastów tok zanim być modny czyli kiedy były jeszcze bezpłatny słuchać tenże już dawno ten czemu podcasty spoko pozwalać wykorzystać czas który łatwo inaczej zmarnować dojazd daleki podróż zmywanie naczynie spacer dawać dużo kontrola treść odtwarzanie lubić prędkość wreszcie jakiś forma który nie kłócić się koniecznie wysoki poziom tematyka więc być jakoś najmniej postpiśmienny gadane przyswajać pewny treść ten forma zostawiać tenże dużo czas ten czytanie sezon renesans ten forma świat zwłaszcza Polska być podcastowy redakcja prześcigują się odpalać kolejny często bezpłatny podcastów dlaczego więc nie skorzystać robić przegląd centrowoneuropejskich bezpłatny polskojęzyczny podcastów część on natywne podcasty część wycinka audycja możny rozszerzać lista komentarz link prowadzić głównie spotify ale się wszystek tenże znaleźć gdzie indziej ios używać overcasta android podcast addict pewnie często jeszcze strona dany media youtube codziennie jeden wybrany darmowy podcast tok darmo radio oczywiście być bezpłatny ale dużo dobrze on treść pracować jaka płatny aplikacja świeży codzienny podcast wyborczy temat bieżący lajfstajlowe podcast ośrodek studia wschodni polityka międzynarodowy wycinka co być chybać blisko rynek neuropejskiej telewizja internetowy czyli poranny pasmo onetu niektóry rozmowy ciekawy ostatni który zawsze bardzo ciekawy budujący uwaga alba który już pomijać aspekt polityczny zaimponować przygotowanie onet ten wszystko sporo dużo podobnie zresztą RMF polecać tenże audycja prawdopodobnie dobry polski dziennikarz polityczny podcast tygodnik powszechny podcast think tank polityka podcastów polityka jak grzyb deszcz subskrypcja cyfrowy możny wiele on artykuł słuchać czytać przez lektor więc być czy wybierać oczywiście nie koniec list wiedzieć tenże być ale polecać co powyższy początek jeśli kto nie jeszcze wyrobić własny list tenże rzecz jasny podcasty oddolny tematyczny hobbystyczny anglojęzyczny rynek jak zwykle być dwa rząd wielkość bogaty sam słuchać ten darmowy artykuł czytać przez lektor tydzień guardiana wspomnieć już móc kto podejść ten forma ale polski jak widać tenże się dynamicznie poprawiać dobry być tyli ten seria wpis tworzenie autorski wpis wykop być mocno przestrzelony zbyt energochłonny robić stale więc zachęcać przed wszystek konsumpcja wspierać dobry media kupować dobry książka model całkowicie oddolny się nie sprawdzić technoutopie sprzed lato sieciowy społeczeństwo obywatelski czas zweryfikować negatywnie trzeba powrót wspierać organizacja media think tank dobry wydawnictwo on prosperity soba wy życzyć jeśli być dobrze dla osoba dysponować wolny kasa być różny free goodies jak wymienić podcasty,505,neuropa 4konserwy media podcast podcasty,5,0
,,0,nsfw ladnapani slodkijezu cytrynki oczyboners,5,0
Mauzoleum Króla Światła w Iranie,mauzoleum król światły Iran,4,iran ciekawostki,2,0
"PROSZĘ PAŃSTWA
WYSOKI SĄDZIE
TO JEST PROFESOR RAFAŁ WILCZUR",prosić państwo wysoki sąd być profesor Rafał wilczur,8,jasonstatham,1,0
,,0,wiedzmin harrypotter humorobrazkowy,3,0
"W pewnej szkole podstawowej pewna Julka strasznie nie lubiła jednego chłopaka Miał na imię Sebastian i pochodził z biednej patologicznej rodziny Słabo się uczył a nauczycielka  matka Julki  robiła wszystko co się dało by Sebastian nie przeszedł do następnej klasy Wezwała jego matkę i przedstawiła jej sytuację Według niej Sebastian był najgorszym i najgłupszym uczniem jakiego nauczycielka spotkała w całej swojej karierze Matka była bardzo smutna  to wydarzenie utwierdziło ją w przekonaniu że przeprowadzka to dobry pomysł Wyprowadzili się do Szczecina jeszcze tego samego miesiąca

Trzydzieści lat później Julka ciężko zachorowała Skomplikowaną operację przeprowadzano tylko w Szczecinie Udała się na zabieg nie wiedząc kogo tam spotka

Gdy wybudziła się z narkozy jej oczom ukazał się przystojny i uśmiechnięty lekarz Julka spojrzała na niego z wdzięcznością i chciała podziękować mu za wszystko ale nie była w stanie się odezwać Zaczęła się dusić a jej twarz przybrała purpurowe barwy

  Pracujący w szpitalu woźny pan Sebastian rozpoznał ją i wyjął wtyczkę zasilająca urządzenie podtrzymujące jej życie Następnie wyjebał lekarzowi który próbował ją ratować


  Chyba nie myśleliście że Seba został lekarzem",pewny szkoła podstawowy pewny Julka strasznie nie lubić jeden chłopak mieć imię Sebastian pochodzić biedny patologiczny rodzina słabo się uczyć nauczycielka matka Julek robić wszystek się dać Sebastian nie przejść następny klasy wezwać on matka przedstawić jej sytuacja według on Sebastian być zły głupi uczeń jaki nauczycielka spotkać cały swój karier matka były bardzo smutny wydarzenie utwierdzić przekonanie przeprowadzka dobry pomysł wyprowadzić się szczecina jeszcze ten sam miesiąc trzydziesty lato późno Julka ciężko zachorować skomplikowany operacja przeprowadzać tylko szczecina udały się zabieg nie wiedzieć koga tam spotkać gdy wybudzić się narkoza jej oko ukazać się przystojny uśmiechnięty lekarz Julka spojrzeć on wdzięczność chcieć podziękować wszystek ale nie były stanąć się odezwać zacząć się dusić jej twarz przybrać purpurowy barwy pracujący szpital woźny pan Sebastian rozpoznać wyjąć wtyczka zasilać urządzenie podtrzymywać jej życie następnie wyjebać lekarz który próbować ratować chybać nie myśleć sebum zostać lekarz,144,przegryw pasta heheszki,3,0
,,0,,0,0
,,0,ladnapani nsfw szpilki pornopani,4,0
No,,0,quokkanadzis quokka zwierzaczki dziendobry,4,0
"Nieśmiały Chad wyszedł z przegrywu
Firma Instynktowne Uwodzenie jest to szkoła podrywania która ogłasza się na YouTube Deklarują że uczą nieśmiałych mężczyzn poznawać kobiety i zmieniają ich życia
Natrafiłem na wywiad z ich byłym kursantem który walnął pięścią w stół i wyszedł ze strefy komfortu Dzięki nim przestał być nieśmiałym introwertykiem Zaczął uprawiać seks z kobietami oraz cieszyć się urokami młodości
Czy zauważyliście coś dziwnego
Tak Zgadliście
 Kursant uwodzicieli któremu udało się wyjść z przegrywu jest wysportowanym  blond Oskarkiem  pędzlakiem ze szczęką Chada oraz oczami łowcy
Dlaczego mnie nie dziwi że ich uczeń który odniósł sukces wygląda właśnie tak
Ciekawe ilu niskichbrzydkichłysiejących podludzi z cofniętymi szczękami zmarnowało swoje pieniądze na te ich kursy tylko po to żeby kobiety dalej patrzyły się na nich jak na ludzkich kundli
Instynktowne Uwodzenie  Zmienia życie nieśmiałych Chadów na lepsze od  r",nieśmiały chad wyjść przegrywu firma instynktowny uwodzić być szkoła podrywać który ogłaszać się youtube deklarować uczyć nieśmiały mężczyzna poznawać kobieta zmieniać on życie natrafić wywiad on były kursant który walnąć pięść stół wyjść strefa komfort dzięki nim przestać bycie nieśmiały introwertyk zacząć uprawiać seks kobieta oraz cieszyć się urok młodość czy zauważyć co dziwny tak zgadnąć kursant uwodziciel który udać się wyjście przegrywu być wysportowany blond oskarkiem pędzlak szczęka chada oraz oko łowca dlaczego miąć nie dziwy on uczeń który odnieść sukces wyglądać właśnie tak ciekawy ile niskichbrzydkichłysiejących podludzie cofnąć szczęka zmarnować swój pieniądz on kurs tylko żeby kobieta daleko patrzyć się on jak ludzki kundlić instynktowny uwodzić zmieniać życie nieśmiały chadów dobry,113,logikaniebieskichpaskow niebieskiepaski tfwnogf stulejacontent blackpill blackpillraw przegryw spierdolenie redpill bluepill codziennyblackpill wychodzimyzprzegrywu podrywajzwykopem wyjsciezespierdolenia wyjsciezprzegrywu wygryw chad oskarek,18,0
,,0,heheszki humorobrazkowy,2,0
Destruktywna ściana   ʖ,destruktywny ściana,2,gry heheszki,2,0
"Zakładam nowy tag pt  

Pozwalam na nim pisać tylko ludziom którzy

 mają mniej niż cm wzrostu
 fobia społeczna
 złe wychowanie mają złych rodziców złe relacje z rodzicami
 mniej niż cm penis
 asperger tutaj macie test na aspergera 
 zerowe doświadczenie z kobietami poza tymi w internecie prawictwo
 twarz maksymalnie 
 mają jakieś wady wyglądu np blizny po tradziku zakola cofnięta szczęka
 są introwertykami choć przy aspergerze to chyba oczywiste
 nie mają pasji
 brak pieniędzy żadnych bananowych oskarków ze spadkiem czy mieszkaniem po rodzicach sobie tu kuwa nie życzę
 nie mają kolegów i koleżanek
 nie lubią ludzi

Na razie to by było na tyle jak coś jeszcze wymyślę to dopiszę

Zapraszam prawdziwych przegrywów z tagu  

Oczywiście jako  jesteśmy też  i dążymy do  

 nie szanujemy ale lepszy  niż",zakładać nowy tag pozwalać nim pisać tylko człowiek który maić mało niż wzrost fobia społeczny zły wychowanie maić zły rodzic zły relacja rodzica mało niż penis asperger tutaj mieć test aspergera zerowy doświadczenie kobieta poza ten internet prawictwo twarz maksymalnie maić jakiś wad wygląd blizna tradziku zakolać cofnąć szczękać introwertyk choć przy aspergerze chybać oczywisty nie maić pasja brak pieniądz żaden bananowy oskarków spadek czy mieszkanie rodzica soba kuwać nie życzyć nie maić kolega koleżanka nie lubić człowiek raz być tyli jak co jeszcze wymyśleć dopisać zapraszać prawdziwy przegrywów tag oczywiście jaka być tenże dążyć nie szanować ale dobry niż,100,prawdziwyprzegryw przegryw prawdziwyprzegryw blackpill mgtow redpill redpill normictwo,8,0
Daria Zawialow  Szarówka,Daria zawialow szarówka,3,muzyka polskamuzyka,2,0
Najbardziej wkurwiajacy aktorzy ja zaczynam,bardzo wkurwiajacy aktor zaczynać,4,,0,0
Szkoła dla osób o wzroście cm   ʖ,szkoła dla osoba wzrość,4,2jednostkowe0integracyjnych,1,0
Rozumiem wiele oraz staram się być wyrozumiały Ale czegoś takiego poprostu nie rozumiem Kto ponosi koszty w razie odholowania przez SMżeby nie było w okolicy są miejsca gdzie da się zaparkować wystarczy przejechać m,rozumieć wiele oraz starać się bycie wyrozumiały ale co taki poprostu nie rozumieć kto ponosić koszt raz odholować przez smżeby nie być okolica miejsce gdzie się zaparkować wystarczyć przejechać,29,panek,1,0
Jeżeli jakiś obrazek który wrzucam na wykop był już tu wrzucany albo jeżeli jest nieprawdziwy to pisać to w komentarzach,jeżeli jakiś obrazek który wrzucać wykop być już wrzucać alba jeżeli być nieprawdziwy pisać komentarz,15,chrzescijanstwo bekazkatoli katolicyzm polska religia humorobrazkowy heheszki kosciol,8,0
,,0,bekazlewactwa neuropa bekazpodludzi gretathunberg,4,0
"Ten wzrok zazdrości i w sercu smutek
Że znów przy ludziach stoisz jak głupek
Chodź klepią w plecy i pocieszają 
Sam dobrze wiesz że jesteś major

I kijem rzeki tu nie zwrócisz
Bo taka już twoja zwierzęca natura 
Że tylko patrzysz zazdrościsz knujesz
Tak jak przystało na wodnego szczura",ten wzrok zazdrościć serce smutek znów przy człowiek stać jak głupek chodzić klepać plecy pocieszać sam dobrze wiedzieć być major kij rzeka nie zwrócić taki już twój zwierzęcy natura tylko patrzyć zazdrościć knuć tak jak przystać wodny szczur,38,kononowicz,1,0
jakis sliczniutki dajcie mu plusiki,jakis sliczniutki dać plusiki,4,koty kitku smiesznekotki,3,0
"Wołam plusujących ostatni wpis oraz zapraszam do zrobienia  pompek w ciągu h   ʖ 

  PLUSIK   POMPKA ILE PLUSÓW TYLE KAŻDY Z PLUSUJĄCYCH ROBI 

Chcesz się zapisać do zabawy Zaplusuj ten wpis

TAG DO CZARNOLISTO  OBSERWOWANIA    ʖ",wołać plusujących ostatni wpis oraz zapraszać zrobić pompka ciąg plusik pompka ił plus tyli każdy plusujących robić chcieć się zapisać zabawa zaplusuj ten wpis tag czarnolisto obserwować,27,codziennepompki codziennepompki mirkokoksy mikrokoksy mirkokokosy mikrokokosy glupiewykopowezabawy cwiczenia cwiczeniabezsilowni cwiczzwykopem pompujzwykopem,11,0
,,0,,0,0
Mam  minut żeby wytrzeźwieć i iść do roboty,mieć minuta żeby wytrzeźwieć iścić roboty,6,,0,0
Tak to ja miałem z Martyną numerek bez zabezpieczeń a o co chodzi Jesteście razem kochacie się i macie córeczkę No wspaniała dziewczynka śliczne ma loczki to cudnie że jesteście szczęśliwi,tak mieć Martyna numerek bez zabezpieczenie chodzić być razem kochać się mieć córeczka wspaniały dziewczynka śliczny loczek cudnie być szczęśliwy,20,przegryw p0lka,2,0
Zrobilem se chlep z ogurem,zrobilem chlep ogurem,3,,0,0
wszystko kupiłaś,wszystek kupić,2,smiesznekotki dziendobry kitku zwierzaczki zakupy koty,6,0
"W Iranie demonstracje głównie prowadzone przez środowiska studenckie Okrzyki przeciwko Chameneiemu IRGC zrywanie portretów ajatollahów Solejmaniego W pewnym momencie widziałem na TT nawet jak studenci krzyczeli że Basij i Chamenei to irańska wersja Daesh Tasnim pisało o ok  protestujących ale zdjęcia i filmy pokazują że demonstracje są znacznie liczniejsze Póki co siły bezpieczeństwa nie reagują w sposób skoordynowany Z innych ciekawszych wiadomości wczoraj Irańczycy nielegalnie na krótko zatrzymali brytyjskiego ambasadora

  Wątpię że demonstracje odniosą jakiś sukces ale jeśli Trump dostanie drugą kadencję i nadal nie dojdzie do renegocjacji JCPOA to reżim w Teheranie może mieć ogromne problemy z pacyfikowaniem kolejnych protestów


  Czy mi się wydaje czy proirańskie Mirki zeszły do podziemia   ʖ 


Tymczasem w Iraku także demonstracje od piątku widzimy wzrost liczby protestujących Płomień rewolucji znowu płonie",Iran demonstracja głównie prowadzony przez środowisko studencki okrzyk przeciwko chameneiemu irgc zrywać portret ajatollah solejmaniego pewny moment widzieć nawet jak student krzyczeć basij chamenei irański wersja daesh tasnim pisać protestujący ale zdjęcia film pokazować demonstracja znacznie liczny póki siła bezpieczeństwo nie reagować sposób skoordynować inny ciekawy wiadomości wczoraj Irańczyk nielegalnie krótko zatrzymać brytyjski ambasador wątpić demonstracja odnieść jakiś sukces ale jeśli Trump dostać drugi kadencja nadal nie dojść renegocjacja jcpoa reżim Teheran móc mieć ogromny problem pacyfikować kolejny protest czy się wydawać czy proirański Mirka zeszły podziemie tymczasem Irak także demonstracja piątek widzieć wzrost liczba protestujący płomień rewolucja znowu płonąć,100,iran iran24,2,0
"lutego pokażemy swoją siłę raz na zawsze upokorzymy normictwo tfu i plki tfu

przejmiemy wykop   beta uprising nadciąga",luty pokazać swój siła raz zawsze upokorzyć normictwo tfu plki tfu przejąć wykop beta uprising nadciągać,16,przegryw betauprising,2,0
"Ja pierdole nie mam żadnego problemu do WOŚP ale to jest przesada 
jezdzij czołgiem spalanie milion litrówkm
po plazy
zanieczyszczaj piasek i wodę w pobliżu
a ludzie w czerwcu przyjdą i sobie tam rozbija parawany położą kocyki i pójdą się kąpać do wody 

xD",pierdoła nie mieć żaden problem WOŚP ale być przesada jezdzij czołg spalanie milion litrówkm Plaza zanieczyszczać piasek woda pobliże lud czerwiec przyjść soba tam rozbijać parawan położyć kocyk pójść się kąpać woda,32,wosp ekologia chlew sopot,4,0
Tak to ja uprawiałem z Marysią niezobowiązujący seks nad morzem a o co chodzi Jesteś z nią po ślubie i macie synka No przystojniacha z niego ma piękny uśmiech a te dołeczki tylko dodają mu uroku niebywale się cieszę że jesteście szczęśliwi,tak uprawiać Marysia niezobowiązujący seks nad morze chodzić być on ślub mieć synek przystojniacha on piękny uśmiech dołeczek tylko dodawać urok niebywale się cieszyć być szczęśliwy,26,przegryw p0lka,2,0
"Można powiedzieć że Valverde pokonał Atletico ich największą bronią Taki paradoks

I uważam że zachował się w tamtej sytuacji dobrze Sfaulował Moratę tak by ten nie miał szans dokończyć tej akcji ale sfaulował jednocześnie tak że raczej nie mógł mu zrobić nic złego",możny powiedzieć valverde pokonać atletico on duży broń taki paradoks uważać zachować się tamten sytuacja dobrze sfaulować moratę tak ten nie mieć szansa dokończyć ten akcja ale sfaulować jednocześnie tak raczy nie móc zrobić nic zły,36,mecz,1,0
,,0,,0,0
"Nawiązując do 

Suma plusów       PLN

Nadmienię że kolega",nawiązywać suma plus nowy_polski_złoty nadmienić kolega,6,wosp wosp2020,2,0
Czy kitku można plusa,czy kitku możny plus,4,,0,0
"Jakub Jankto Sampdoria  Brescia
asysta Karola Linettyego",Jakuby jankto sampdoria brescia asysta Karol linettyego,7,mecz golgif seriea,3,0
Ciekaw jestem kto z was pamięta tego hiciora który ma już prawie  lat  º ʖº,ciekawy być kto wy pamiętać ten hiciora który już prawo lato,11,gimbynieznajo heheszki gitara,3,0
Simeone klepie Valverde   ʖ,simeone klepać valverde,3,mecz meczgif supercopadelrey realmadryt atletico,5,0
,,0,rajstopy rajstopyboners ladnapani nsfw ladnewlosy,5,0
Mam nadzieję że mody mocno trzymał puchę,mieć nadziać mod mocno trzymać pucha,6,,0,0
Nie jedz korniszonów wal do kurwiszonów        W kom pare fot wiecej,nie jeść korniszon wal kurwiszon koma pare fot wiecej,9,fapfoldertwarzyczlowieka malolatki prokuratorboners zwykladziewczyna cycki nsfw,6,0
"Szanowne Państwo Kochani moi
Piszę to pismo ażeby zaapelować do władz miasta Białegostoku
Na następnym lajcie wnioskuję i natychmiastowe spierdolenie ze stanowiska swetra rd ażeby ubrany został sweter geometryczny oraz ogolone włosy dla jego Wtedy tylko moc Warmianina przekroczy okuratnie  mlecznych jednostek co doprowadzi do jechania jak po maśle latexów niebożych
Dziękuję za tą wypowiedź i błogosławię wszystkich ludzi okuratnych godnych rzetelnych sprawiedliwych itd itd Miłego dnia wam życzę ażeby latexom dupy popękały całe te",szanowny państwo kochany mój pisać pismo ażeby zaapelować władza miasto Białystok następny lajcie wnioskować natychmiastowy spierdolić stanowisko sweter ażeby ubrany zostać sweter geometryczny oraz ogolić włos dla on wtedy tylko moc warmianina przekroczyć okuratnie mleczny jednostka doprowadzić jechanie jak masło latexów nieboży dziękować wypowiedź błogosławić wszyscy człowiek okuratnych godny rzetelny sprawiedliwy itd itd miły dzień wy życzyć ażeby latexom dupa popękać cały,62,kononowicz,1,0
Nie wiem jak was ale mnie przekonał,nie wiedzieć jak wy ale miąć przekonać,7,heheszki psy hodowlazolx januszebiznesu,4,0
Krzysio wie co robi To nie są zwykłe mebelki to zestaw Puszcza produkowany w Hajnówce na Podlasiu hit meblowy Polski lat  Niejedna kobieta by mu uległa za takie cacuszka,Krzysio wiedzieć robić nie zwykły mebelek zestaw puszcza produkować Hajnówka Podlasie hit meblowy polski lato niejeden kobieta uległy taki cacuszko,20,kononowicz,1,0
Obejrzałbym takie wspólne śledztwo detektyw Lipki z szefem Biura Interwencji Obywatelskich Ich telefony po różnych instytucjach w Białymstoku to byłoby złoto,obejrzeć taki wspólny śledztwo detektyw lipki szef biuro interwencja obywatelski on telefon różny instytucja Białystok być złoto,17,kononowicz szkolna17,2,0
,,0,heheszki czarnyhumor,2,0
"Ależ to jest piękna prezentacja prawackiego toku myślenia
Postępujesz niegodziwie to przestajesz z automatu być Polakiem ale jak tak samo postepuje Żyd to nadal jest żydem Ciekawe jak to się ma do Amerykanów Niemców czy innych Chińczyków lub Maorysów  º ʖº",ależ być piękny prezentacja prawackiego tok myślenie postępować niegodziwie przestawać automat bycie polak ale jak tak sam postepować żyd nadal być żyd ciekawy jak się amerykan niemiec czy inny chińczyk lub Maorys,32,heheszki zydzi bekazprawakow polska,4,0
Jaki kolor ma ta sukienka   Plusik dla zasięgu brooo,jaki kolor sukienka plusik dla zasięg brooo,7,zagadka,1,0
ʖ,,0,heheszki humorobrazkowy cenzoduda byloaledobre,4,0
Polki witaminki mmm,polka witaminka MMM,3,p0lka rozowepaski,2,0
Pomimo nieudanego skoku plusujcie Roberta Johanssona,pomimo nieudany skok plusujcie Robert Johansson,6,skoki,1,0
Linley Lawless,linley lawless,2,nsfw zdrowakobita duzadupa tyleczki szerokiebiodra,5,0
"Przegryw wyciąga w pracy knage
Reakcja zboczeniec zamknąć go do psychiatryka
Chad wyciąga w pracy knage
Reakcja sekretarki robią mu loda na zmiane",przegryw wyciągać praca knage reakcja zboczeniec zamknąć psychiatryk chad wyciągać praca knage reakcja sekretarka robić lód zmiane,17,przegryw,1,0
Ooo taaaak,ooo taaaak,2,,0,0
