post,words,words_count,hashtags,hashtags_count,label
"







            Poleciałem kg GRUBO ZA GRUBOa miało być lekko coś nie wyszło Ale wciągnięte WCIĄGNIĘTE

Rack pull sztanga o cm podniesiona czyli u mnie do górnej części piszczela dlaczego tak Bo miało być lekkie i przyjemne ćwiczenie bo cały jestem obolały i chciałem sobie odpocząć a prawie wyzionąłem ducha xD

Przed tym zrobiłem idealnie technicznie kg łatwo lekko byłem pewien że i kg pójdzie jak się troszeczkę nakręcę wystartowałem ładnie ale po chwili stanęło ale pomyślałem chuj i tak to wciągnę nie poddam się no i wyszedł taki potworek poczułem jakby całe powietrze z płuc mi zeszło jakby coś mnie zgniatało xD No cóż zawsze można powiedzieć że do zawodów strongman się szykuje P

Niby zwykła sztanga a się zrobił z niej texas deadlift bar P też już ewidentnie nie daje rady trzeba nową do rack pulli załatwić P

Oczywiście nie zaliczam sobie tych kg i traktuje kg jako mój max P w tym ćwiczeniu

Następnie poszło x z maksymalnie szerokim chwytem oraz SPECJALNIE z garbem w celu wzmocnienia tego garba Zaawansowana sprawa początkującym z góry odradzam 

Cały trening

Rack pull cm  kg x  kg x 
Rounded back wide grip rack pull  x x x x x
DB swing  x

Reverse  hypers heavy x
Hanging leg raise x
Lat pulldown x

Potem zrobiłem reverse hypers  hanging leg raise  lat pulldown w obwodzie taki dobór ćwiczeń aby maksymalnie zadbać o kręgosłup jego trakcje bo po tych ciągach heh dostał ładnie po dupie

       



			    	    












 








",polecieć grubo gruboa mieć bycie lekko co nie wyjść ale wciągnąć wciągnąć rack pull sztanga podnieść czyli miąć górny częsty piszczel dlaczego tak mieć bycie lekki przyjemny ćwiczenie cały być obolały chcieć soba odpocząć prawo wyzionąć duch przed ten zrobić idealnie technicznie łatwo lekko być pewien pójść jak się troszeczka nakręcić wystartować ładnie ale chwila stanąć ale pomyśleć chuj tak wciągnąć nie poddać się wyjść taki potworek poczuć jakby cały powietrze płuco zejść jakby co miąć zgniatać cóż zawsze możny powiedzieć zawody strongman się szykować niby zwykły sztanga się zrobić on texas deadlift bar tenże już ewidentnie nie dawać rad trzeba nowy rack pulli załatwić oczywiście nie zaliczać soba ten traktować jaka mój Max ten ćwiczenie następnie pójść maksymalnie szeroki chwyt oraz specjalnie garb cel wzmocnienie ten garb zaawansowany sprawa początkujący góry odradzać cały trening rack pull rounded back wide grip rack pull swing reverse hypers heavy hanging lega raise lato pulldown potem zrobić reverse hypers hanging lega raise lato pulldown obwód taki dobór ćwiczenia aby maksymalnie zadbać kręgosłup on trakcja ten ciąg heh dostać ładnie dupa,177,strongaf pokazforme silownia mirkokoksy mikrokoksy,5,0
"







            Kobieta opłakuje ofiary lotu  Iran  Samolot został zestrzelony przez amerykański krążownik USS Vincennes   ofiar w tym  dzieci

  tag ze starymi grafikami miedziorytami rysunkami z muzeów oraz fotografiami

       



			    	    












 








",kobieta opłakiwać ofiara lot Iran samolot zostać zestrzelić przez amerykański krążownik Uss vincennes ofiara ten dziecko tag stary grafika miedzioryt rysunki muzeum oraz fotografia,24,starszezwoje historia ciekawostkihistoryczne fotohistoria fotografia iran myrmekochoria,7,0
"







            Czy wykopki to naprawdę taka ciemna masa która nie jest w stanie sama przeczytać prostego tekstu tylko musi posiłkować się zmanipulowanym tytułem W znalezisku  Słowo Pojby to oczywiście od osoby dodającej znalezisko która najprawdopodobniej nie ogarnęła że to nie jest osobiste stanowiska profesora na sprawę kanibalizmu tylko czysto teoretyczne rozważania w formie a co by było gdyby
Co więcej rzecz dzieje się w programie Godzina Filozofów a temat przewodni to APOKALIPTYCZNEJ WIZJI ŚWIATA W OBLICZU KATASTROFY KLIMATYCZNEJ Motyw kanibalizmu to tylko jeden z czarnych scenariuszy który został poruszony w czasie rozmowy 
Co więcej już w drugim akapicie w drugiej linijce pada stwierdzenie samego profesora że ma nadzieję że wcale nie bawi się w futurologa i jego przypuszczenia się nie spełnią Wystarczy poświęcić jakieś  sekund żeby dojść do tego fragmentu Tymczasem z większości osób komentujących może z dwie osoby zwróciły uwagę na ten fakt
A co robi reszta Oczywiście latają memy z honk honkiem słowo lewactwo odmieniane jest na wszystkie możliwe przypadki bo te dzbany po samym tytule wywnioskowały że profesor popiera kanibalizm Typowy owczy pęd tylko wykopki  nie ogarniają że same z siebie robią idiotów i pokazują że przeczytanie krótkiego tekstu ze zrozumieniem to coś co przerasta ich możliwości

        



			    	    












 








",czy wykopki naprawdę taki ciemny masa który nie być stanąć sam przeczytać prosty tekst tylko muszy posiłkować się zmanipulować tytuł znalezisko słowo pojby oczywiście osoba dodawać znalezisko który prawdopodobnie nie ogarnąć nie być osobisty stanowisko profesor sprawa kanibalizm tylko czysto teoretyczny rozważanie forma być gdyby dużo rzecz dziać się program godzina filozof temat przewodni apokaliptyczny wizja świat oblicze katastrofa klimatyczny motyw kanibalizm tylko jeden czarny scenariusz który zostać poruszyć czas rozmowy dużo już drugi akapit drugi linijka padać stwierdzenie sam profesor nadziać wcale nie bawić się futurolog on przypuszczenie się nie spełnić wystarczyć poświęcić jakiś sekunda żeby dojście ten fragment tymczasem większość osoba komentować móc dwa osoba zwrócić uwaga ten fakt robić reszta oczywiście latać memy honk honkiem słowo lewactwo odmieniać być wszystek możliwy przypadek dzban sam tytuł wywnioskować profesor popierać kanibalizm typowy owczy pęd tylko wykopki nie ogarniać sam siebie robić idiota pokazować przeczytać krótki tekst zrozumienie co przerastać on możliwości,152,neuropa bekazprawakow nauka wykop shitwykopsays ciekawostki gruparatowaniapoziomu,7,0
"







               



			    	    












 








",,0,heheszki humorobrazkowy czarnyhumor,3,0
"







            Ktoś się chyba wkurzył xD 

    



			    	    












 








",kto się chybać wkurzyć,4,firma polska dzialalnoscgospodarcza heheszki,4,0
"







            w podręcznikach do historii będzie napisane ze jedną z pierwszych informacji o wybuchu III wojny światowej nadano na stronie ze śmiesznymi obrazkami  


			    	    












 








",podręcznik historia być napisać jeden pierwszy informacja wybuch iii wojna światowy nadać strona śmieszny obrazek,15,iran,1,0
"







            dobrze że za samo posiadanie konta na wykopie jest z automatu kategoria E
 


			    	    












 








",dobrze sam posiadanie konto wykopać być automat kategoria,8,iran,1,0
"







            Murki oto moja pierwsza yerba w życiu   ʖ  
  



			    	    












 








",murek oto mój pierwszy yerba życie,6,yerbamate yerbamate,2,0
"







            ups
 



			    	    












 








",UPS,1,iran,1,0
"







            Jeżeli ktokolwiek obawia się ataku na Polskę to uspokajam że jesteśmy gotowi na obronę 
  



			    	    












 








",jeżeli ktokolwiek obawiać się atak Polska uspokajać być gotowy obrona,10,iran ww3,2,0
"







            OŚWIADCZENIE PRZYWÓDCY IRANU AJATOLLAH KONONEINI 

JUŻDZIEŃ DOBRY PAŃSTWU KOCHANI MOI DZIŚ MAMY SOBOTĘ YYY PRZEPRASZAM DZIŚ MAMY ŚRODĘ I POWIEM TAK POSZŁY DWIE RAKIETY NA BAZY WASZE POSZŁO WSZYSTKO A JUTRO RANO WSTANĘ SIĘ UMYJĘ I JADĘ NA INSPEKCJĘJADĘ NA INSPEKCJĘ Z TEGO POWODU ŻE MUSZĘ SIĘ DOWIEDZIEĆ CZY MAMY JUŻ BOMBĘ ATOMOWĄ I TAK DALEJ I TAK DALEJ I NIE CIESZ SIĘ TAK DONALDLU Z TĄ MELANIĄ SWOJĄ BO ZOSTAŁY WYWĄCHANE RUCHY TWOICH WOJSK MOI GENERAŁOWIE PRĘDKO WYWĄCHALI WASZE LOTNISKOWCE I DONALDKU SZYKUJ SIĘ BO NIEDŁUGO POJEDZIESZ JUTRO Z SAMEGO RANA GŁOWICĘ ODPALANE BĘDĄ I PRĘDKO POJEDZIESZ TY WIESZ GDZIE   A JESZCZE NA TEMAT IZRAELA CIĘŻKIE WESTCHNIĘCIE IZRAELKU TY NIE MASZ NAWET KONSTYTUCJI SPISANEJŚMIECH NA SALI STARY KRAJ LETNI I ŻEBY KONSTYTUCJI NIE MIEĆ I SZANOWNE PAŃSTWO TAK JAK MÓWIŁEM AMERYCZKA BĘDZIE ZNISZCZONA CAŁKOWICIE I IZRAEL BĘDZIE ZNISZCZONY CAŁKOWICIE Z TEGO POWODU ŻE NIE MA PRAWA NIKT MOICH GENERAŁÓW ATAKOWAĆ NA MOJEJ POSESJI A JESZCZE ARABIA SAUDYJSKA JAK TAK SIĘ BĘDZIE ZACHOWYWAĆ NIEAKURATNIE TO TEŻ POLECI PRĘDZIUTKO BIERZE ŁYK MLEKA HALAL DZIĘKUJE BARDZO 

   


			    	    












 








",oświadczenie przywódca Iran ajatollah kononeini jużdzień dobry państwo kochany mój dziś mama sobota yyy przepraszać dziś mama środa powiedzieć tak pójść dwa rakieta baza wasz pójść wszystek jutro rano wstać się umyć jechać inspekcjęjadę inspekcja ten powód musza się dowiedzieć czy mama już bomba atomowy tak daleko tak daleko nie cieszyć się tak donaldlu Melania swój zostać wywąchać ruch twój wojsko mój generał prędko wywąchać wasz lotniskowiec donaldku szykować się niedługo pojechać jutro sam rany głowica odpalać być prędko pojechać wiedzieć gdzie jeszcze temat Izrael ciężki westchnąć izraelku nie mieć nawet konstytucja spisanejśmiech sala stary kraj letni żeby konstytucja nie mieć szanowny państwo tak jak mówić ameryczka być zniszczony całkowicie Izrael być zniszczony całkowicie ten powód nie prawy nikt mój generał atakować mój posesja jeszcze Arabia saudyjski jak tak się być zachowywać nieakuratnie tenże polecieć prędziutko brać łyk mleko halal dziękować bardzo,142,iran kononowicz,2,0
post,words,words_count,hashtags,hashtags_count,label
"







            Dopiero po kilku dniach dotarła do mnie wiadomość o śmierci generała Kasema Solejmaniego przerwa świąteczna od internetu Nie spodziewałem się że śmierć jakiegokolwiek dowódcy polityka czy dyplomaty może zrobić na mnie wrażenie Ale to że ktoś się zdenerwuje na zachodzie ze sposobu postępowania imperium amerykańskiego na terenach kolonialnych jest niczym w porównaniu z tym jak zareagowali szyici na Bliskim Wschodzie 

Dziennikarze i politycy zachodu w szczególności Donald Trump nie spodziewali się i nie rozumieją albo nie chcą zrozumieć reakcji mas ludzkich w Iranie Iraku Libanie i innych miejscach Miliony ludzi na ulicach nazwane dziesiątkami albo setkami tysięcy są tłumaczone przymusem politycznym i religijnym Jedyne adekwatne wydarzenie w naszej historii najnowszej to być może śmierć Jana Pawła II Jestem przekonany że Persowie czują ten sam żal po stracie kogoś kto był dla nich bohaterem narodowym Do tego czują też niewyobrażalny gniew 

Generał Sulejmani był w historii najnowszej postacią niepowtarzalną z wielu powodów i na wielu polach Nazywanie go terrorystą i zbrodniarzem w najgorszym wypadku i go osobą w Iranie w najlepszym w żadnym stopniu nie oddaje kim był i czego dokonał Czy ktoś wie jak nazywa się druga osoba w Niemczech albo we Francji czy Wielkie Brytanii Pewnie ustalenie tego kto nią jest byłoby trudne Po za tym właśnie z definicji bycia drugą pozostaje nieznana Nie można tego powiedzieć o Solejmanim który mimo że wręcz obnosił się ze skromnością i działał w ukryciu był powszechnie znany wśród żołnierzy dowódców i zwykłych ludzi w regionie Był tam gdzie było gorąco i to on rozdawał karty A gorąco było wszędzie 

Dziennikarze i komentatorzy nie byli w stanie oddać roli jaką pełnił generał Zastanawiałem się jaka analogia trafnie pokazywała by jego rolę Kogoś kto nie zajmował wysoce eksponowane stanowiska ale podejmował kluczowe decyzje i działania ryzykując własnym życiem Kto łączył bycie bycie przywódcą dyplomatą szarą eminencją a dla innych terrorystąrewolucjonistąpartyzantem gotowym zrobić wszystko dla swoich wartości i interesów swojego narodu

Postacią która ma wiele wspólnego i w dobry sposób pokazuje rolę Solejmaniego jest GANDALF z twórczości  a

 Był na każdym froncie w regionie Bitwa  armii Obrona Rohanu Gondoru Inwazja i okupacja Orthanku Kontrnatarcie na Bramę Morodoru   wojna  iracko  irańska wojna w Bośni wojna z Państwiem Irackim

 Rzadko kiedy miał do dyspozycji dużo lojalną armię Z reguły współpracował z lokalnymi siłami dając wsparcie w zakresie planowania i wdrożenia jw
nie stroniąc przy tym od udawania się bezpośrednio na linię frontu i wsparcia żołnierzy swoją obecnością

 Używał sił innych narodów i małych oddziału irańskich proxy Był przy tym oskarżany o prowokowanie konfliktów Bitwa  armii trzeba przyznać że Gandalf był w stanie poświęcić tysiące istnień ludzkich i sprowokować konflikt zbrojny po to żeby Sauron nie mógł zdobyć broni masowego rażenia smok

 Nie stronił zarówno od udziału w oficjalnych działaniach armii jak i działaniach o charakterze partyzanckim Potrafił błyskawicznie tworzyć nowe struktury wojskowe z niczego Domagał się błyskawicznego i zdecydowanego działania w tym prewencyjnego nawet jeśli kosztował by życie niewinnych osób Sprowokowanie smoka pacyfikacja protestów studenckich w  r

 Mimo że był oficerem irańskim przejmował dowodzenia oddziałami narodowymi innych państwa i osiągał z nimi cele niemożliwie dla lokalnych dowódców Obrona Minas Tirith  Wojna domowa w Syrii
Potrafił błyskawicznie zmieniać miejsce swojej obecności i front  tam gdzie był najbardziej potrzebny Rohan  Gondor podróż z Bilbem  Dol Guldur  Bitwa  armii  Wojna na każdym każdym froncie z PI

 Prowadził dyplomację na najwyższym szczeblu często w imieniu państw z którymi nie miał oficjalnego związku nie pełniąc jednocześnie oficjalnie wysokiej funkcji dyplomatycznej Nie przeszkadzało mu to rozmawiać z przywódcami takimi jak W Putin Interwencja rosyjska w Syrii Potrafił doprowadzać do powstawania nowych sojuszy Rohan  Gondor  Syrian  Iran  Rosja Potrafił przy tym w jedyne momencie przygotowywać plany strategiczne interwencji rosyjskiej w Syrii by w drugim kierować na poziomie taktycznym operacją uratowania pilota zestrzelonego rosyjskiego myśliwca dowodząc oddziałami Hezbollahu  obrona Minas Tirith jednocześnie konfrontacja z Barlogiem 

 Stawał ramię w ramie z każdym o ile służyło to założonym celom Walczył z Państwem Islamskim zarówno razem z Kurdami Amerykanami Irakijczykami Syryjczykami Hezbollahem  Gandalfowie nie przeszkadzał udział nieumaryłych krasnoludów czy entów

 Kreował przywódców w regionie albo ratował im skórę Aragorn Theoden  premier Iraku alMaliki  Assad

 Był w stanie skutecznie kierować wojną asymetryczną z potężnymi przeciwnikami Izrael  Stany Zjednoczone  Orthank Mordor

 Prowadził skuteczne działania na rzecz pokoju o ile było to zgodne z wartościami interesami które reprezentował Odwołanie referendum o niepodległość irackiego Kurdystanu  pojednanie miedzy ludźmi elfami i krasnoludami  Hobbit 

 Był traktowany jako terrosyta przez przywódców państwowych Gandalf był nazywany złą nowiną krukiem burzy szarym głupcem 

 Przywracała Suwerenność krajom okupowanym Irak in progress  Rohan 
Był skromny i rzadko występował w mundurze  szary płaszcz

Last but not least
Poniósł męczeńską śmierć Ale czy powróci Jestem przekonany że tak Silniejszy niż Trump mógłby się spodziewać W przeciwieństwie do amerykańskiego prezydenta przywódcy pokroju Solejmaniego nie można zabić Problem polega na tym że po zabójstwie targetted killing dokonanym przez Barloga w kopalniach Morii rzeki krwi miały się dopiero przelać Czego nam nie życzę ale czego być może świat nie uniknie

Oczywiście zestawienie z przymróżeniem oka Natomiast obraz osoby która brała udział w najważniejszych wydarzeniach w regionie bez oficjalnych tytułów pozostaje aktualny

Osobą które chcą przekonywać że była albo nie był terrorystązbrodniarzem chcę tylko powiedzieć że punkt widzenia zależy od punktu siedzenia a tego typu określenia z reguły służą wyłącznie propagandzie 

 

          



			    	    












 








",dopiero kilka dzień dotrzeć miąć wiadomość śmierć generał kasema solejmaniego przerwa świąteczny internet nie spodziewać się śmierć jakikolwiek dowódca polityka czy dyplomat móc zrobić miąć wrażenie ale kto się zdenerwować zachód sposób postępowanie imperium amerykański teren kolonialny być nic porównanie ten jak zareagować szyita bliski wschód dziennikarz polityk zachód szczególność Donald Trump nie spodziewać się nie rozumieć alba nie chcieć zrozumieć reakcja masa ludzki Iran Irak Liban inny miejsce milion człowiek ulica nazwać dziesiątka alba setka tysiąc tłumaczyć przymus polityczny religijny jedyny adekwatny wydarzenie nasz historia nowy bycie móc śmierć JANA paweł być przekonany Pers czuć ten sam żal strata kto kto być dla on bohater narodowy ten czuć tenże niewyobrażalny gniew generał sulejmani być historia nowy postać niepowtarzalny wiele powód wiele pole nazywać terrorysta zbrodniarz zły wypadek osoba Iran dobry żaden stopień nie oddawać ki być czego dokonać czy kto wiedzieć jak nazywać się drugi osoba Niemcy alba Francja czy wielki brytania pewnie ustalenie ten kto on być być trudny ten właśnie definicja bycie drugi pozostawać znać nie możny ten powiedzieć solejmanim który mimo wręcz obnosić się skromność działać ukrycie być powszechnie znany wśród żołnierz dowódca zwykły człowiek region być tam gdzie być gorąco rozdawać karty gorąco być wszędzie dziennikarz komentator nie były stanąć oddać rola jaki pełnić generał zastanawiać się jaki analogia trafnie pokazywać on rola kto kto nie zajmować wysoce eksponowany stanowisko ale podejmować kluczowy decyzja działanie ryzykować własny życie kto łączyć bycie bycie przywódca dyplomata szary eminencja dla inny terrorystąrewolucjonistąpartyzantem gotowy zrobić wszystek dla swój wartość interes swój naród postać który wiele wspólny dobry sposób pokazować rola solejmaniego być gandalf twórczość być każdy front region bitwa armia obrona rohanu gondoru inwazja okupacja orthanku kontrnatarcie brama morodoru wojna iracko irański wojna Bośnia wojna państwiem iracki rzadko kiedy mieć dyspozycja dużo lojalny armia reguła współpracować lokalny siła dawać wsparcie zakres planowanie wdrożenie nie stronić przy ten udawać się bezpośrednio linia front wsparcie żołnierz swój obecność używać siła inny naród mały oddział irański proxy być przy ten oskarżać prowokować konflikt bitwa armia trzeba przyznać gandalf być stanąć poświęcić tysiąc istnienie ludzki sprowokować konflikt zbrojny żeby sauron nie móc zdobycie bronić masowy rażenie smok nie stronić zarówno udział oficjalny działanie armia jak działanie charakter partyzancki potrafić błyskawicznie tworzyć nowy struktura wojskowy nic domagać się błyskawiczny zdecydowany działanie ten prewencyjny nawet jeśli kosztować życie niewinny osoba sprowokować smokać pacyfikacja protest studencki mimo być oficer irański przejmować dowodzenie oddział narodowy inny państwo osiągać on cel niemożliwie dla lokalny dowódca obrona Minas tirith wojna domowy Syria potrafić błyskawicznie zmieniać miejsce swój obecność front tam gdzie być bardzo potrzebny rohan gondor podróż bilbem dola guldur bitwa armia wojna każdy każdy front prowadzić dyplomacja najwyższy szczebel często imienie państwo który nie mieć oficjalny związek nie pełnić jednocześnie oficjalnie wysoki funkcja dyplomatyczny nie przeszkadzać rozmawiać przywódca taki jak Putin interwencja rosyjski Syria potrafić doprowadzać powstawanie nowy sojusz rohan gondor syrian Iran Rosja potrafić przy ten jedyny moment przygotowywać plan strategiczny interwencja rosyjski Syria drugi kierować poziom taktyczny operacja uratować pilot zestrzelić rosyjski myśliwiec dowodzić oddział Hezbollah obrona Minas tirith jednocześnie konfrontacja barlogiem stawać ramię ramia każdy ił służyć założyć celoma walczyć państwo islamski zarówno razem Kurda amerykan Irakijczyk Syryjczyk Hezbollah gandalfowie nie przeszkadzać udziać nieumaryłych krasnolud czy ent kreować przywódca region alba ratować skóra aragorn theoden premier Irak almaliki assad być stanąć skutecznie kierować wojna asymetryczny potężny przeciwnik Izrael stan zjednoczyć orthank mordor prowadzić skuteczny działanie rzecz pokój ił być zgodny wartość interes który reprezentować odwołanie referendum niepodległość iracki Kurdystan pojednanie miedza człowiek elfa krasnolud hobbit być traktować jaka terrosyta przez przywódca państwowy gandalf być nazywać zły nowina kruk bury szary głupiec przywracać suwerenność kraj okupować Irak progress rohan być skromny rzadko występować mundur szary płaszcz last but nota least ponieść męczeński śmierć ale czy powrócić być przekonany tak silny niż Trump móc się spodziewać przeciwieństwo amerykański prezydent przywódca pokrój solejmaniego nie możny zabicie problem polegać ten zabójstwo targetted killing dokonany przez barloga kopalnia moria rzeka krew miał się dopiero przelać czego my nie życzyć ale czego bycie móc świat nie uniknąć oczywiście zestawienie przymróżeniem oko natomiast obraz osoba który brać udziać ważny wydarzenie region bez oficjalny tytuł pozostawać aktualny osoba który chcieć przekonywać były alba nie być terrorystązbrodniarzem chcieć tylko powiedzieć punkt widzenie zależeć punkt siedzenie ten typ określenie reguła służyć wyłącznie propaganda,708,tolkien piszekemot syria iran irak iran24 bliskiwschod wojna wladcapierscieni lotr heheszki,11,0
"







             



			    	    












 








",,0,2137,1,0
"







                



			    	    












 








",,0,kfc afera heheszki humorobrazkowy,4,0
"







            Kazimierz Kaczor obsługujący efekty dźwiękowe programu Vabanque

 



			    	    












 








",Kazimierz kaczor obsługiwać efekt dźwiękowy program vabanque,7,vabanque,1,0
"







              
    



			    	    












 








",,0,zwykladziewczyna fapfoldertwarzyczlowieka prokuratorboners cycki nsfw,5,0
"







              



			    	    












 








",,0,heheszki humorobrazkowy,2,0
"







            osoba z niska samooceną w związku to dramat   ʖ 
I dla jednej i dla drugiej strony 

     


			    	    












 








",osoba niski samoocena związek dramat dla jeden dla drugi strona,10,zwiazki rozowepaski niebieskiepaski psychologia przemyslenia,5,0
"







            Tak się pochwalę
 lata klejenia traktorów   modele skala  karton
Od lewej widzimy FAMO Rubezahl Ursus C Case VAI Ursus C
A teraz powoli powstaje Ursus C
        



			    	    












 








",tak się pochwalić latać klejeń traktor model skalać karton lewy widzieć fama rubezahl ursus case vai ursus teraz powoli powstawać ursus,21,ursus rolnictwo modelarstwo chwalesie tworczoscwlasna modelarstwokartonowe hobby,7,0
"







             tysiące elementówʘʘ kilka godzin zajęło samo posortowanie niebowodadrzewa XDDDD
  



			    	    












 








",tysiąc elementówʘʘ kilka godzina zająć sam posortować niebowodadrzewa xdddd,9,puzzle gownowpis,2,0
"







            
 



			    	    












 








",,0,irak iran,2,0
"







                



			    	    












 








",,0,chajzer czarnyhumor heheszki humorobrazkowy,4,0
"







            Też dostaliście

 



			    	    












 








",tenże dostać,2,iran,1,0
"







                



			    	    












 








",,0,iran usa heheszki ukraina,4,0
"







                   

  Jeżeli jakiś obrazek który wrzucam na wykop był już tu wrzucany albo jeżeli jest nieprawdziwy to pisać to w komentarzach
  



			    	    












 








",jeżeli jakiś obrazek który wrzucać wykop być już wrzucać alba jeżeli być nieprawdziwy pisać komentarz,15,chrzescijanstwo bekazkatoli katolicyzm polska religia humorobrazkowy heheszki kosciol,8,0
"







            islamski generał Papaj Stulejmani  szanujesz plusujesz

    



			    	    












 








",islamski generał papać stulejmani szanować plusujesz,6,iran 2137 wojna heheszki,4,0
post,words,words_count,hashtags,hashtags_count,label
"






jama ustna umyta
    



			    	    












 








",jama ustny umyć,3,nsfw ladnapani cycki przeklutecyce,4,0
"







            Witam Jako pierwsza odpada Pepsi Ginger która miała  głosów i zajmuje  miejsce Oczywiście wciąż głosujecie na najgorszy smak Pepsi 

Jeśli chcesz być wołany  możesz kliknąć w plusa  lub zaobserwować tag   



			    	    












 









ZAGŁOSUJ NA NAJGORSZY SMAK PEPSI



















 głosów 

Pepsi 




 głosów 

Pepsi Zero 




 głosy 

Pepsi Zero Cherry




 głosów 

Pepsi Zero Lime




 głosów 

Pepsi Zero Vanilia 







",witać jaka pierwszy odpadać pepsi ginger który mieć głos zajmować miejsce oczywiście wciąż głosować zły smak pepsi jeśli chcieć bycie wołać móc kliknąć plus lub zaobserwować tag zagłosować zły smak pepsi głos pepsi głos pepsi zero głos pepsi zero cherry głos pepsi zero lime głos pepsi zero vanilia,48,wykopowawykreslanka,1,0
"







            Aaa pies mi morde lizał  SZEWKÓW Więcej dzisiaj nie wrzucę za żadne plusy
  



			    	    












 








",aaa pies morde lizać szewek dużo dzisiaj nie wrzucić żaden plus,11,iran bardzoduzoszewko,2,0
"







            podchodze do sprawy w miare powaznie ale niesamowicie mnie bawi kiedy reporterzy czy ludzie zwiazani z rzadem uzywaja emotikon podczas informowania o wojnie jakos wzbudza to we mnie poczucie ze jestesmy totalnie oderwani od rzeczywistosci i zyjemy w jakiejs abstrakcji ludzie tam sa wystawieni na pewna smierc rakiety swiszcza nad glowami a laska informuje o tym wstawiajac emote rakiety na tt 
 



			    	    












 








",podchodze sprawa miare powaznie ale niesamowicie miąć bawić kiedy reporter czy lud zwiazani rzadem uzywaja emotikon podczas informować wojna jakos wzbudzać miąć poczucie jestesmy totalnie oderwany rzeczywistosci zyjemy jakiejs abstrakcja lud tam wystawić pewny smierc rakieta swiszcza nad Glów laski informować ten wstawiajac emote rakieta,45,iran,1,0
"







            Mapa obrazująca średnią prędkość pociągów między stolicą a pięcioma największymi miastami 
      

Polska ma  miejsce
  



			    	    












 








",mapa obrazować średni prędkość pociąg między stolica pięć duży miasto polski miejsce,12,mapporn kolej pociagi zajebanezreddita ciekawostki polska,6,0
"







            Wyobraźcie sobie co czuje teraz wujek foliarz w swojej siedzibie
 


			    	    












 








",wyobrazić soba czuć teraz wujek foliarz swój siedziba,8,iran,1,0
"







               



			    	    












 








",,0,nsfw kontenerynamleko cycki,3,0
"







            Gdzie dwóch  sie bije tam ukraina wpierdol dostaje
 


			    	    












 








",gdzie dwa si bić tam ukraina wpierdol dostawać,8,iran,1,0
"







            k h w cs 
k h w cs go
battlefield  i  około k
wszystkie call of duty ograne
to jest ten czas
duda daj rozkaz
 


			    	    












 








",battlefield około wszystek call duty ograny być ten czas duda dać rozkaz,12,iran,1,0
"







                 



			    	    












 








",,0,nsfw ladnapani cycki figuraboners dajbezkrecika,5,0
"







            nie znasz nie oceniaj kwiiiiiii oo                			



			    	    












 








",nie znać nie oceniać kwiiiiiii,5,,0,0
"







            Najlepszy deser świata nawet z tym nie dyskutujcie   ʖ     



			    	    












 








",dobry deser świat nawet ten nie dyskutować,7,jedzenie heheszki jedzzwykopem,3,0
"







             w teleekspresie puścili fragment słynnego przemówienia po wyborach xD                			


			    	    












 








",teleekspres puścić fragment słynny przemówienie wybory,6,stonoga,1,0
"







            Twórcy gier FPS w tym momencie
 



			    	    












 








",twórca gra fps ten moment,5,iran,1,0
"







            Naczytałem się  jak powiedziałem o tym kierunku filozoficznym znajomej to 

Kazała mi iść pobiegać i poczekać miłość sama przyjdzieʘʘXD

Bo do niej przyszła  miłości życia przyszły same 

 


			    	    












 








",naczytać się jak powiedzieć ten kierunek filozoficzny znajomy kazać iścić pobiegać poczekać miłość sam przyjdzieʘʘxd on przyszły miłość życie przyszły sam,21,blackpill przegryw,2,0
post,words,words_count,hashtags,hashtags_count,label
"







               



			    	    












 








",,0,nsfw slodkijezu figuraboners,3,0
"







             dni nie pale nie pije nie wale konia Zaczalem chodzic na silownie w tu koniec swiata ja pierdole
 


			    	    












 








",dzień nie pal nie pić nie wal koń zaczalem chodzic silownie koniec swiata pierdoła,14,iran,1,0
"







             kobiet gania się za jakim  mężczyzn   ʖ 
  



			    	    












 








",kobieta ganiać się jaki mężczyzna,5,przegryw tfwnogf,2,0
"







            To poważna sytuacja Polska niezwłocznie wyśle najlepszych weteranów ASG
 


			    	    












 








",poważny sytuacja polski niezwłocznie wysłać dobry weteran asg,8,iran,1,0
"







              
Dziś przygarnęłem tego malca ma  miesiące i nazywa się Dio ʘʘ                			



			    	    












 








",dziś przygarnęłem ten malec miesiąc nazywać się dio,8,psy pies,2,0
"







               



			    	    












 








",,0,f1 kubica syf1,3,0
"







            Czemu ktoś daje yebanie o liczbę zwierząt które zginęły w pożarach w Australii 
To ma jakoś umniejszyć powadze pożarów w sumie po co

I jak można w to wplątać Sorosa Czy to już ta słynna czwarta gęstość

   



			    	    












 








",czemu kto dawać yebanie liczba zwierzę który zginąć pożar Australia jakoś umniejszyć powaga pożar sum jak możny wplątać sorosa czy już słynny czwarty gęstość,24,neuropa australia codokurwy,3,0
"







             lista obecności XD                			


			    	    












 








",lista obecność,2,iran,1,0
"







            Historii uczymy się po to aby nie popełniać błędów z przeszłości
Świat chuj wojna

   


			    	    












 








",historia uczyć się aby nie popełniać błąd przeszłość świat chuj wojna,11,iran usa wojna,3,0
